source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
64,1.922,HIGH,toca_abajo,27.8,0.417,74.5,68.9,-5.0,-21.1,68.9,100.1,-28.0,punto adelante de la componente
65,1.952,HIGH,toca_abajo,30.7,0.461,71.9,67.6,-7.6,-16.4,67.6,100.1,-30.8,punto adelante de la componente
66,1.982,HIGH,toca_abajo,27.9,0.419,73.5,69.0,-6.0,-17.1,69.0,100.1,-27.7,punto adelante de la componente
67,2.012,HIGH,toca_abajo,27.9,0.419,73.5,69.0,-6.0,-17.1,69.0,100.1,-27.7,punto adelante de la componente
68,2.042,HIGH,toca_abajo,29.6,0.445,72.5,68.4,-7.0,-15.9,68.4,100.1,-29.2,punto adelante de la componente
69,2.072,HIGH,toca_abajo,29.0,0.434,72.4,68.8,-7.1,-14.1,68.8,100.1,-28.3,punto adelante de la componente
70,2.102,HIGH,toca_abajo,29.0,0.434,72.4,68.8,-7.1,-14.1,68.8,100.1,-28.3,punto adelante de la componente
71,2.132,HIGH,toca_abajo,28.1,0.421,73.0,69.5,-6.5,-13.6,69.5,100.1,-26.6,punto adelante de la componente
72,2.162,MEDIUM,toca_abajo,26.0,0.391,73.8,70.9,-5.7,-11.5,70.9,100.1,-23.4,punto adelante de la componente
73,2.192,MEDIUM,toca_abajo,26.0,0.391,73.8,70.9,-5.7,-11.5,70.9,100.1,-23.4,punto adelante de la componente
74,2.222,MEDIUM,toca_abajo,21.9,0.329,76.0,76.5,-3.5,2.6,76.5,101.8,-9.2,punto adelante de la componente
75,2.252,MEDIUM,toca_abajo,21.4,0.322,77.0,101.6,-2.5,67.7,101.6,104.5,54.9,punto adelante de la componente
76,2.282,MEDIUM,toca_abajo,21.4,0.322,77.0,101.6,-2.5,67.7,101.6,104.5,54.9,punto adelante de la componente
77,2.312,LOW,toca_abajo,22.6,0.339,88.7,,9.2,,101.6,104.5,54.9,ultimo objetivo confiable (memoria)
78,2.342,SIN_CERCA,continuidad,31.7,0.600,62.7,63.3,-16.8,2.7,63.3,100.1,-39.2,componente visible arriba
79,2.372,SIN_CERCA,continuidad,31.7,0.600,62.7,63.3,-16.8,2.7,63.3,100.1,-39.2,componente visible arriba
80,2.402,HIGH,toca_abajo,32.7,0.491,65.3,65.0,-14.2,-1.2,65.0,100.1,-36.1,punto adelante de la componente
81,2.432,HIGH,toca_abajo,32.2,0.483,65.9,65.2,-13.6,-2.5,65.2,100.1,-35.7,punto adelante de la componente
82,2.462,HIGH,toca_abajo,28.3,0.425,67.1,67.2,-12.4,0.3,67.2,100.1,-31.7,punto adelante de la componente
83,2.492,HIGH,toca_abajo,28.3,0.425,67.1,67.2,-12.4,0.3,67.2,100.1,-31.7,punto adelante de la componente
84,2.523,HIGH,toca_abajo,20.8,0.312,71.6,71.0,-7.9,-2.4,71.0,100.1,-23.1,punto adelante de la componente
85,2.553,HIGH,toca_abajo,20.8,0.312,71.6,71.0,-7.9,-2.4,71.0,100.1,-23.1,punto adelante de la componente
86,2.583,HIGH,toca_abajo,18.8,0.281,72.1,71.7,-7.4,-1.3,71.7,100.1,-21.3,punto adelante de la componente
87,2.613,HIGH,toca_abajo,10.6,0.159,75.9,75.2,-3.6,-2.4,75.2,100.1,-12.1,punto adelante de la componente
88,2.643,HIGH,toca_abajo,10.6,0.159,75.9,75.2,-3.6,-2.4,75.2,100.1,-12.1,punto adelante de la componente
89,2.673,HIGH,toca_abajo,10.7,0.160,76.3,75.4,-3.2,-3.7,75.4,100.1,-11.7,punto adelante de la componente
90,2.703,HIGH,toca_abajo,10.3,0.155,76.4,75.6,-3.1,-2.8,75.6,100.1,-11.0,punto adelante de la componente
91,2.733,HIGH,toca_abajo,9.4,0.140,78.0,76.6,-1.5,-5.5,76.6,100.1,-8.4,punto adelante de la componente
92,2.763,HIGH,toca_abajo,9.4,0.140,78.0,76.6,-1.5,-5.5,76.6,100.1,-8.4,punto adelante de la componente
93,2.793,HIGH,toca_abajo,13.6,0.204,76.9,75.7,-2.6,-4.8,75.7,100.1,-10.8,punto adelante de la componente
94,2.823,HIGH,toca_abajo,13.2,0.198,78.7,77.2,-0.8,-5.8,77.2,100.1,-6.6,punto adelante de la componente
95,2.853,HIGH,toca_abajo,13.2,0.198,78.7,77.2,-0.8,-5.8,77.2,100.1,-6.6,punto adelante de la componente
96,2.883,HIGH,toca_abajo,14.9,0.224,79.9,78.1,0.4,-7.1,78.1,100.1,-4.0,punto adelante de la componente
97,2.913,HIGH,toca_abajo,14.9,0.224,79.9,78.1,0.4,-7.1,78.1,100.1,-4.0,punto adelante de la componente
98,2.943,HIGH,toca_abajo,18.7,0.280,80.4,78.8,0.9,-6.2,78.8,100.1,-1.9,punto adelante de la componente
99,2.973,HIGH,toca_abajo,23.9,0.358,81.5,78.8,2.0,-10.7,78.8,100.1,-2.1,punto adelante de la componente
100,3.003,HIGH,toca_abajo,23.9,0.358,81.5,78.8,2.0,-10.7,78.8,100.1,-2.1,punto adelante de la componente
101,3.033,HIGH,toca_abajo,33.6,0.505,81.7,64.2,2.2,-50.6,64.2,100.2,-37.6,punto adelante de la componente
102,3.063,HIGH,toca_abajo,42.6,0.639,77.0,62.4,-2.5,-44.3,62.4,99.9,-40.4,punto adelante de la componente
103,3.093,HIGH,toca_abajo,42.6,0.639,77.0,62.4,-2.5,-44.3,62.4,99.9,-40.4,punto adelante de la componente
104,3.123,HIGH,toca_abajo,50.8,0.762,63.0,56.9,-16.5,-23.7,56.9,100.2,-48.7,punto adelante de la componente
105,3.153,HIGH,toca_abajo,53.0,0.795,65.7,53.0,-13.8,-41.4,53.0,100.1,-53.2,punto adelante de la componente
106,3.183,HIGH,toca_abajo,53.0,0.795,65.7,53.0,-13.8,-41.4,53.0,100.1,-53.2,punto adelante de la componente
107,3.213,HIGH,toca_abajo,54.3,0.814,63.5,51.6,-16.0,-39.5,51.6,100.1,-54.6,punto adelante de la componente
108,3.243,HIGH,toca_abajo,55.3,0.829,61.1,50.4,-18.4,-36.5,50.4,100.1,-55.7,punto adelante de la componente
109,3.273,HIGH,toca_abajo,52.6,0.788,63.4,52.8,-16.1,-36.2,52.8,100.1,-53.3,punto adelante de la componente
110,3.303,HIGH,toca_abajo,52.6,0.788,63.4,52.8,-16.1,-36.2,52.8,100.1,-53.3,punto adelante de la componente
111,3.333,HIGH,toca_abajo,50.2,0.754,65.2,54.9,-14.3,-35.4,54.9,100.1,-51.1,punto adelante de la componente
112,3.363,HIGH,toca_abajo,48.4,0.726,66.1,56.1,-13.4,-34.8,56.1,100.1,-49.7,punto adelante de la componente
113,3.393,HIGH,toca_abajo,48.4,0.726,66.1,56.1,-13.4,-34.8,56.1,100.1,-49.7,punto adelante de la componente
114,3.423,HIGH,toca_abajo,44.6,0.670,68.2,58.8,-11.3,-33.2,58.8,100.1,-46.2,punto adelante de la componente
115,3.453,HIGH,toca_abajo,42.8,0.642,69.3,59.6,-10.2,-33.8,59.6,100.1,-45.0,punto adelante de la componente
116,3.483,HIGH,toca_abajo,42.8,0.642,69.3,59.6,-10.2,-33.8,59.6,100.1,-45.0,punto adelante de la componente
117,3.514,HIGH,toca_abajo,41.5,0.622,68.3,59.5,-11.2,-31.1,59.5,100.1,-45.1,punto adelante de la componente
118,3.544,HIGH,toca_abajo,38.8,0.583,67.9,59.4,-11.6,-30.2,59.4,100.1,-45.3,punto adelante de la componente
119,3.574,HIGH,toca_abajo,38.8,0.583,67.9,59.4,-11.6,-30.2,59.4,100.1,-45.3,punto adelante de la componente
120,3.604,HIGH,toca_abajo,37.6,0.564,65.4,57.6,-14.1,-28.6,57.6,100.1,-47.8,punto adelante de la componente
121,3.634,HIGH,toca_abajo,34.8,0.522,63.3,58.9,-16.2,-17.6,58.9,100.5,-46.6,punto adelante de la componente
122,3.664,HIGH,toca_abajo,34.8,0.522,63.3,58.9,-16.2,-17.6,58.9,100.5,-46.6,punto adelante de la componente
123,3.694,HIGH,toca_abajo,30.7,0.461,58.0,57.0,-21.5,-4.0,57.0,99.7,-48.0,punto adelante de la componente
124,3.724,HIGH,toca_abajo,19.0,0.285,64.4,57.7,-15.1,-24.5,57.7,100.1,-47.6,punto adelante de la componente
125,3.754,HIGH,toca_abajo,19.0,0.285,64.4,57.7,-15.1,-24.5,57.7,100.1,-47.6,punto adelante de la componente
126,3.784,HIGH,toca_abajo,12.8,0.191,59.3,62.1,-20.2,11.3,62.1,100.1,-41.1,punto adelante de la componente
127,3.814,HIGH,toca_abajo,-3.5,-0.052,62.7,68.0,-16.8,19.9,68.0,100.1,-30.1,punto adelante de la componente
128,3.844,HIGH,toca_abajo,-3.5,-0.052,62.7,68.0,-16.8,19.9,68.0,100.1,-30.1,punto adelante de la componente
129,3.874,HIGH,toca_abajo,-17.6,-0.264,67.1,71.9,-12.4,18.2,71.9,100.0,-20.9,punto adelante de la componente
130,3.904,HIGH,toca_abajo,-23.8,-0.357,66.8,76.1,-12.7,32.2,76.1,99.8,-9.4,punto adelante de la componente
131,3.934,HIGH,toca_abajo,-23.8,-0.357,66.8,76.1,-12.7,32.2,76.1,99.8,-9.4,punto adelante de la componente
132,3.964,HIGH,toca_abajo,-31.9,-0.479,67.0,82.9,-12.5,47.4,82.9,99.8,9.7,punto adelante de la componente
133,3.994,HIGH,toca_abajo,-40.8,-0.612,71.6,88.2,-7.9,49.1,88.2,99.9,23.3,punto adelante de la componente
134,4.024,HIGH,toca_abajo,-40.8,-0.612,71.6,88.2,-7.9,49.1,88.2,99.9,23.3,punto adelante de la componente
135,4.054,HIGH,toca_abajo,-48.3,-0.725,77.5,92.7,-2.0,46.5,92.7,100.0,33.5,punto adelante de la componente
136,4.084,HIGH,toca_abajo,-54.6,-0.819,80.3,100.7,0.8,55.3,100.7,100.3,47.1,punto adelante de la componente
137,4.114,HIGH,toca_abajo,-54.6,-0.819,80.3,100.7,0.8,55.3,100.7,100.3,47.1,punto adelante de la componente
138,4.144,HIGH,toca_abajo,-58.0,-0.870,81.9,107.4,2.4,61.0,107.4,100.3,54.8,punto adelante de la componente
