source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
1376,41.321,HIGH,toca_abajo,35.0,0.526,79.5,69.8,0.0,-35.3,69.8,100.8,-26.8,punto adelante de la componente
1377,41.351,HIGH,toca_abajo,35.0,0.526,79.5,69.8,0.0,-35.3,69.8,100.8,-26.8,punto adelante de la componente
1378,41.381,HIGH,toca_abajo,37.9,0.569,79.5,68.7,0.0,-38.4,68.7,100.9,-29.4,punto adelante de la componente
1379,41.411,HIGH,toca_abajo,34.4,0.516,79.5,71.8,0.0,-29.0,71.8,100.7,-21.6,punto adelante de la componente
1380,41.441,HIGH,toca_abajo,34.4,0.516,79.5,71.8,0.0,-29.0,71.8,100.7,-21.6,punto adelante de la componente
1381,41.471,HIGH,toca_abajo,24.3,0.365,79.5,77.0,0.0,-10.1,77.0,100.3,-7.3,punto adelante de la componente
1382,41.502,HIGH,toca_abajo,17.0,0.256,79.5,79.6,0.0,0.4,79.6,100.3,0.3,punto adelante de la componente
1383,41.532,HIGH,toca_abajo,17.0,0.256,79.5,79.6,0.0,0.4,79.6,100.3,0.3,punto adelante de la componente
1384,41.562,HIGH,toca_abajo,5.0,0.075,80.2,80.4,0.7,0.5,80.4,100.6,2.5,punto adelante de la componente
1385,41.592,MEDIUM,toca_abajo,-22.0,-0.330,84.7,82.3,5.2,-9.6,82.3,100.8,8.5,punto adelante de la componente
1386,41.622,MEDIUM,toca_abajo,-45.6,-0.684,89.6,85.8,10.1,-15.7,85.8,100.9,18.3,punto adelante de la componente
1387,41.652,MEDIUM,toca_abajo,-45.6,-0.684,89.6,85.8,10.1,-15.7,85.8,100.9,18.3,punto adelante de la componente
1388,41.682,MEDIUM,toca_abajo,-57.3,-0.859,94.6,70.5,15.1,-61.2,70.5,101.3,-25.7,punto adelante de la componente
1389,41.712,MEDIUM,toca_abajo,-37.0,-0.554,91.7,58.5,12.2,-68.7,58.5,101.6,-48.8,punto adelante de la componente
1390,41.742,MEDIUM,toca_abajo,-37.0,-0.554,91.7,58.5,12.2,-68.7,58.5,101.6,-48.8,punto adelante de la componente
1391,41.772,MEDIUM,toca_abajo,36.0,0.541,85.0,46.9,5.5,-71.0,46.9,101.5,-60.5,punto adelante de la componente
1392,41.802,MEDIUM,toca_abajo,36.0,0.541,85.0,46.9,5.5,-71.0,46.9,101.5,-60.5,punto adelante de la componente
1393,41.832,MEDIUM,toca_abajo,57.8,0.867,80.7,39.9,1.2,-72.1,39.9,101.6,-65.1,punto adelante de la componente
1394,41.862,MEDIUM,toca_abajo,71.0,1.000,74.7,30.9,-4.8,-73.0,30.9,101.6,-69.2,punto adelante de la componente
1395,41.892,MEDIUM,toca_abajo,71.0,1.000,74.5,32.2,-5.0,-72.6,32.2,101.6,-68.8,punto adelante de la componente
1396,41.922,MEDIUM,toca_abajo,71.0,1.000,74.5,32.2,-5.0,-72.6,32.2,101.6,-68.8,punto adelante de la componente
1397,41.952,MEDIUM,toca_abajo,32.7,0.491,84.9,47.8,5.4,-70.7,47.8,101.6,-59.9,punto adelante de la componente
1398,41.982,MEDIUM,toca_abajo,32.7,0.491,84.9,47.8,5.4,-70.7,47.8,101.6,-59.9,punto adelante de la componente
1399,42.012,MEDIUM,toca_abajo,0.1,0.002,86.5,52.3,7.0,-70.0,52.3,102.4,-57.2,punto adelante de la componente
1400,42.042,MEDIUM,toca_abajo,-60.1,-0.902,93.0,62.6,13.5,-68.3,62.6,102.9,-44.6,punto adelante de la componente
1401,42.072,MEDIUM,toca_abajo,-73.6,-1.000,99.3,72.0,19.8,-66.8,72.0,103.3,-24.2,punto adelante de la componente
1402,42.102,MEDIUM,toca_abajo,-73.6,-1.000,99.3,72.0,19.8,-66.8,72.0,103.3,-24.2,punto adelante de la componente
1403,42.132,MEDIUM,toca_abajo,-80.3,-1.000,103.0,74.7,23.5,-69.0,74.7,104.4,-17.2,punto adelante de la componente
1404,42.162,MEDIUM,toca_abajo,-80.3,-1.000,103.0,74.7,23.5,-69.0,74.7,104.4,-17.2,punto adelante de la componente
1405,42.192,LOW,toca_abajo,-74.6,-1.000,87.8,,8.3,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1406,42.222,LOW,toca_abajo,82.3,-1.000,63.3,,-16.2,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1407,42.252,LOW,toca_abajo,84.8,-1.000,56.6,,-22.9,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1408,42.282,LOW,toca_abajo,84.8,-1.000,56.6,,-22.9,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1409,42.312,LOW,toca_abajo,85.9,-1.000,47.5,,-32.0,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1410,42.342,LOW,toca_abajo,84.6,-1.000,47.8,,-31.7,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1411,42.372,LOW,toca_abajo,84.6,-1.000,47.8,,-31.7,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1412,42.402,LOW,toca_abajo,77.5,-1.000,67.0,,-12.5,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1413,42.432,LOW,toca_abajo,41.2,-0.618,77.2,,-2.3,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1414,42.462,LOW,toca_abajo,41.2,-0.618,77.2,,-2.3,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1415,42.492,LOW,toca_abajo,-59.2,-0.888,82.4,,2.9,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1416,42.523,LOW,toca_abajo,-83.9,-1.000,93.5,,14.0,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1417,42.553,LOW,toca_abajo,-83.9,-1.000,93.5,,14.0,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1418,42.583,LOW,toca_abajo,-88.0,-1.000,98.9,,19.4,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1419,42.613,LOW,toca_abajo,-88.7,-1.000,109.0,,29.5,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1420,42.643,LOW,toca_abajo,-87.8,-1.000,99.7,,20.2,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1421,42.673,LOW,toca_abajo,-87.8,-1.000,99.7,,20.2,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1422,42.703,LOW,toca_abajo,-81.0,-1.000,88.2,,8.7,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1423,42.733,LOW,toca_abajo,-81.0,-1.000,88.2,,8.7,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1424,42.763,LOW,toca_abajo,79.7,-1.000,72.1,,-7.4,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1425,42.793,LOW,toca_abajo,87.2,1.000,55.6,,-23.9,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1426,42.823,LOW,toca_abajo,88.8,1.000,39.0,,-40.5,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1427,42.853,LOW,toca_abajo,88.8,1.000,39.0,,-40.5,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1428,42.883,LOW,toca_abajo,89.0,1.000,33.3,,-46.2,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1429,42.913,LOW,toca_abajo,87.3,1.000,52.7,,-26.8,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1430,42.943,LOW,toca_abajo,87.3,1.000,52.7,,-26.8,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1431,42.973,LOW,toca_abajo,87.0,1.000,64.0,,-15.5,,74.7,104.4,-17.2,ultimo objetivo confiable (memoria)
1432,43.003,PERDIDA,sin_componente,90.0,0.000,,,,,,,0.0,sin objetivo
1433,43.033,PERDIDA,sin_componente,90.0,0.000,,,,,,,0.0,sin objetivo
1434,43.063,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
1435,43.093,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
1436,43.123,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
1437,43.153,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
1438,43.183,PERDIDA,sin_componente,40.1,0.000,,,,,,,0.0,sin objetivo
1439,43.213,PERDIDA,sin_componente,40.1,0.000,,,,,,,0.0,sin objetivo
1440,43.243,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
1441,43.273,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
1442,43.303,PERDIDA,sin_componente,28.2,0.000,,,,,,,0.0,sin objetivo
1443,43.333,PERDIDA,sin_componente,26.1,0.000,,,,,,,0.0,sin objetivo
1444,43.363,PERDIDA,sin_componente,26.1,0.000,,,,,,,0.0,sin objetivo
1445,43.393,PERDIDA,sin_componente,20.5,0.000,,,,,,,0.0,sin objetivo
1446,43.423,PERDIDA,sin_componente,19.5,0.000,,,,,,,0.0,sin objetivo
1447,43.453,PERDIDA,sin_componente,19.5,0.000,,,,,,,0.0,sin objetivo
1448,43.483,PERDIDA,sin_componente,0.4,0.000,,,,,,,0.0,sin objetivo
1449,43.514,PERDIDA,sin_componente,-7.0,0.000,,,,,,,0.0,sin objetivo
1450,43.544,PERDIDA,sin_componente,-7.0,0.000,,,,,,,0.0,sin objetivo
1451,43.574,PERDIDA,sin_componente,-5.6,0.000,,,,,,,0.0,sin objetivo
1452,43.604,SIN_CERCA,continuidad,-10.4,-0.600,,,,,74.7,104.4,-17.2,memoria
1453,43.634,SIN_CERCA,continuidad,-10.4,-0.600,,,,,74.7,104.4,-17.2,memoria
1454,43.664,SIN_CERCA,continuidad,-11.7,-0.600,,80.5,,,80.5,77.8,1.4,componente visible arriba
1455,43.694,SIN_CERCA,continuidad,-22.5,-0.600,,91.7,,,91.7,76.3,15.6,componente visible arriba
1456,43.724,SIN_CERCA,continuidad,-22.5,-0.600,,91.7,,,91.7,76.3,15.6,componente visible arriba
1457,43.754,SIN_CERCA,continuidad,-29.4,-0.600,,98.2,,,98.2,80.0,25.1,componente visible arriba
1458,43.784,SIN_CERCA,continuidad,-29.4,-0.600,,78.3,,,78.3,98.4,-3.1,componente visible arriba
1459,43.814,SIN_CERCA,continuidad,-29.4,-0.600,,78.3,,,78.3,98.4,-3.1,componente visible arriba
1460,43.844,SIN_CERCA,continuidad,-29.2,-0.600,,79.7,,,79.7,99.4,0.4,componente visible arriba
1461,43.874,SIN_CERCA,continuidad,-30.3,-0.600,65.2,84.2,-14.3,55.7,84.2,99.6,13.0,componente visible arriba
1462,43.904,SIN_CERCA,continuidad,-30.3,-0.600,65.2,84.2,-14.3,55.7,84.2,99.6,13.0,componente visible arriba
1463,43.934,SIN_CERCA,continuidad,-28.2,-0.600,66.7,84.1,-12.8,54.5,84.1,99.9,12.8,componente visible arriba
1464,43.964,SIN_CERCA,continuidad,-26.7,-0.600,,83.6,,,83.6,100.2,11.7,componente visible arriba
1465,43.994,SIN_CERCA,continuidad,-26.7,-0.600,,83.6,,,83.6,100.2,11.7,componente visible arriba
