source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
142,4.264,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
143,4.294,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
144,4.324,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
145,4.354,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
146,4.384,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
147,4.414,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
148,4.444,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
149,4.474,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
150,4.505,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
151,4.535,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
152,4.565,PERDIDA,sin_componente,-45.0,0.000,,,,,,,0.0,sin objetivo
153,4.595,PERDIDA,sin_componente,-46.6,0.000,,,,,,,0.0,sin objetivo
154,4.625,PERDIDA,sin_componente,-46.6,0.000,,,,,,,0.0,sin objetivo
155,4.655,PERDIDA,sin_componente,-48.5,0.000,,,,,,,0.0,sin objetivo
156,4.685,PERDIDA,sin_componente,-37.4,0.000,,,,,,,0.0,sin objetivo
157,4.715,PERDIDA,sin_componente,-37.4,0.000,,,,,,,0.0,sin objetivo
158,4.745,PERDIDA,sin_componente,-27.9,0.000,,,,,,,0.0,sin objetivo
159,4.775,PERDIDA,sin_componente,-27.9,0.000,,,,,,,0.0,sin objetivo
160,4.805,PERDIDA,sin_componente,-43.5,0.000,,,,,,,0.0,sin objetivo
161,4.835,PERDIDA,sin_componente,-51.4,0.000,,,,,,,0.0,sin objetivo
162,4.865,PERDIDA,sin_componente,-54.2,0.000,,,,,,,0.0,sin objetivo
163,4.895,PERDIDA,sin_componente,-54.2,0.000,,,,,,,0.0,sin objetivo
164,4.925,PERDIDA,sin_componente,-40.2,0.000,,,,,,,0.0,sin objetivo
165,4.955,PERDIDA,sin_componente,-40.2,0.000,,,,,,,0.0,sin objetivo
166,4.985,PERDIDA,sin_componente,-32.3,0.000,,,,,,,0.0,sin objetivo
167,5.015,PERDIDA,sin_componente,-28.0,0.000,,,,,,,0.0,sin objetivo
168,5.045,PERDIDA,sin_componente,-60.0,0.000,,,,,,,0.0,sin objetivo
169,5.075,PERDIDA,sin_componente,-60.0,0.000,,,,,,,0.0,sin objetivo
170,5.105,PERDIDA,sin_componente,18.7,0.000,,,,,,,0.0,sin objetivo
171,5.135,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
172,5.165,PERDIDA,sin_componente,0.0,0.000,,,,,,,0.0,sin objetivo
173,5.195,SIN_CERCA,salto_grande,41.8,0.600,,,,,104.1,103.3,55.9,memoria
174,5.225,SIN_CERCA,salto_grande,43.2,0.600,,,,,104.1,103.3,55.9,memoria
175,5.255,SIN_CERCA,salto_grande,43.2,0.600,,,,,104.1,103.3,55.9,memoria
176,5.285,SIN_CERCA,salto_grande,47.3,0.600,,,,,104.1,103.3,55.9,memoria
177,5.315,SIN_CERCA,salto_grande,44.2,0.600,,,,,104.1,103.3,55.9,memoria
178,5.345,SIN_CERCA,salto_grande,44.2,0.600,,,,,104.1,103.3,55.9,memoria
179,5.375,SIN_CERCA,salto_grande,41.3,0.600,,,,,104.1,103.3,55.9,memoria
180,5.405,SIN_CERCA,salto_grande,41.3,0.600,,,,,104.1,103.3,55.9,memoria
181,5.435,SIN_CERCA,salto_grande,14.3,0.600,,,,,104.1,103.3,55.9,memoria
182,5.465,SIN_CERCA,continuidad,-19.6,0.600,,,,,104.1,103.3,55.9,memoria
183,5.495,SIN_CERCA,continuidad,-19.6,0.600,,,,,104.1,103.3,55.9,memoria
184,5.526,SIN_CERCA,continuidad,-31.3,-0.600,,153.7,,,153.7,77.4,60.2,componente visible arriba
185,5.556,SIN_CERCA,continuidad,-54.4,-0.600,,153.4,,,153.4,79.3,61.2,componente visible arriba
186,5.586,HIGH,toca_abajo,-58.2,-0.872,158.8,158.5,79.3,-1.2,158.5,99.2,75.2,punto adelante de la componente
187,5.616,HIGH,toca_abajo,-58.2,-0.872,158.8,158.5,79.3,-1.2,158.5,99.2,75.2,punto adelante de la componente
188,5.646,HIGH,toca_abajo,-71.6,-1.000,146.8,148.1,67.3,5.3,148.1,100.1,73.8,punto adelante de la componente
189,5.676,HIGH,toca_abajo,-65.3,-0.980,122.1,125.9,42.6,14.7,125.9,100.1,66.8,punto adelante de la componente
190,5.706,HIGH,toca_abajo,-65.3,-0.980,122.1,125.9,42.6,14.7,125.9,100.1,66.8,punto adelante de la componente
191,5.736,HIGH,toca_abajo,-47.9,-0.719,100.0,102.2,20.5,8.6,102.2,100.1,48.8,punto adelante de la componente
192,5.766,HIGH,toca_abajo,-12.5,-0.187,74.3,82.4,-5.2,29.4,82.4,100.1,8.2,punto adelante de la componente
193,5.796,HIGH,toca_abajo,-12.5,-0.187,74.3,82.4,-5.2,29.4,82.4,100.1,8.2,punto adelante de la componente
194,5.826,HIGH,toca_abajo,9.4,0.141,65.1,74.2,-14.4,32.4,74.2,100.1,-15.0,punto adelante de la componente
195,5.856,HIGH,toca_abajo,22.9,0.344,59.2,67.8,-20.3,30.8,67.8,100.1,-30.5,punto adelante de la componente
196,5.886,HIGH,toca_abajo,25.0,0.375,58.1,66.9,-21.4,31.4,66.9,100.1,-32.3,punto adelante de la componente
197,5.916,HIGH,toca_abajo,25.0,0.375,58.1,66.9,-21.4,31.4,66.9,100.1,-32.3,punto adelante de la componente
