source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
47,1.411,HIGH,toca_abajo,2.6,0.039,74.9,77.4,-4.6,9.6,77.4,100.1,-6.0,punto adelante de la componente
48,1.441,HIGH,toca_abajo,2.6,0.039,74.9,77.4,-4.6,9.6,77.4,100.1,-6.0,punto adelante de la componente
49,1.471,MEDIUM,toca_abajo,-4.1,-0.061,77.2,79.8,-2.3,10.2,79.8,100.1,1.0,punto adelante de la componente
50,1.502,MEDIUM,toca_abajo,-9.1,-0.137,79.4,78.9,-0.1,-2.2,78.9,101.0,-1.7,punto adelante de la componente
51,1.532,MEDIUM,toca_abajo,-9.1,-0.137,79.4,78.9,-0.1,-2.2,78.9,101.0,-1.7,punto adelante de la componente
52,1.562,MEDIUM,toca_abajo,-9.1,-0.136,79.4,51.0,-0.1,-71.4,51.0,105.0,-62.2,punto adelante de la componente
53,1.592,SIN_CERCA,continuidad,-15.9,-0.600,85.9,85.9,6.4,-0.0,85.9,100.1,17.9,componente visible arriba
54,1.622,SIN_CERCA,continuidad,-15.9,-0.600,85.9,85.9,6.4,-0.0,85.9,100.1,17.9,componente visible arriba
55,1.652,HIGH,toca_abajo,-17.9,-0.268,84.8,85.5,5.3,2.6,85.5,100.1,16.8,punto adelante de la componente
56,1.682,HIGH,toca_abajo,-19.8,-0.297,85.4,86.7,5.9,5.2,86.7,100.1,20.0,punto adelante de la componente
57,1.712,HIGH,toca_abajo,-22.8,-0.341,87.2,88.0,7.7,2.8,88.0,100.1,23.0,punto adelante de la componente
58,1.742,HIGH,toca_abajo,-22.8,-0.341,87.2,88.0,7.7,2.8,88.0,100.1,23.0,punto adelante de la componente
59,1.772,HIGH,toca_abajo,-17.1,-0.256,85.2,85.3,5.7,0.5,85.3,100.1,16.3,punto adelante de la componente
60,1.802,HIGH,toca_abajo,-17.3,-0.259,85.3,85.5,5.8,0.8,85.5,100.2,16.8,punto adelante de la componente
61,1.832,HIGH,toca_abajo,-17.3,-0.259,85.3,85.5,5.8,0.8,85.5,100.2,16.8,punto adelante de la componente
62,1.862,HIGH,toca_abajo,-7.2,-0.109,80.9,81.6,1.4,2.9,81.6,100.1,6.1,punto adelante de la componente
63,1.892,HIGH,toca_abajo,-3.2,-0.048,79.0,80.2,-0.5,4.5,80.2,100.1,1.9,punto adelante de la componente
64,1.922,HIGH,toca_abajo,-3.2,-0.048,79.0,80.2,-0.5,4.5,80.2,100.1,1.9,punto adelante de la componente
65,1.952,HIGH,toca_abajo,-0.1,-0.002,78.0,79.1,-1.5,4.5,79.1,100.1,-1.1,punto adelante de la componente
66,1.982,HIGH,toca_abajo,0.8,0.013,77.6,78.5,-1.9,3.6,78.5,100.1,-2.8,punto adelante de la componente
67,2.012,HIGH,toca_abajo,0.8,0.013,77.6,78.5,-1.9,3.6,78.5,100.1,-2.8,punto adelante de la componente
68,2.042,HIGH,toca_abajo,-3.2,-0.047,79.3,80.0,-0.2,3.0,80.0,100.1,1.6,punto adelante de la componente
69,2.072,HIGH,toca_abajo,-6.0,-0.090,80.4,81.1,0.9,2.9,81.1,100.1,4.7,punto adelante de la componente
70,2.102,HIGH,toca_abajo,-6.0,-0.090,80.4,81.1,0.9,2.9,81.1,100.1,4.7,punto adelante de la componente
71,2.132,HIGH,toca_abajo,-10.2,-0.153,82.3,82.8,2.8,1.7,82.8,100.1,9.3,punto adelante de la componente
72,2.162,HIGH,toca_abajo,-4.9,-0.073,80.7,80.7,1.2,-0.1,80.7,100.1,3.4,punto adelante de la componente
73,2.192,HIGH,toca_abajo,-0.2,-0.003,78.2,78.9,-1.3,2.8,78.9,100.1,-1.8,punto adelante de la componente
74,2.222,HIGH,toca_abajo,-0.2,-0.003,78.2,78.9,-1.3,2.8,78.9,100.1,-1.8,punto adelante de la componente
75,2.252,HIGH,toca_abajo,-0.8,-0.012,78.4,79.1,-1.1,2.9,79.1,100.1,-1.1,punto adelante de la componente
76,2.282,HIGH,toca_abajo,-0.8,-0.012,78.4,79.1,-1.1,2.9,79.1,100.1,-1.1,punto adelante de la componente
77,2.312,HIGH,toca_abajo,-2.1,-0.031,78.6,79.7,-0.9,4.1,79.7,100.1,0.5,punto adelante de la componente
78,2.342,HIGH,toca_abajo,-7.2,-0.109,80.8,81.7,1.3,3.7,81.7,100.1,6.4,punto adelante de la componente
79,2.372,HIGH,toca_abajo,-9.3,-0.140,82.7,82.7,3.2,0.3,82.7,100.1,9.2,punto adelante de la componente
80,2.402,HIGH,toca_abajo,-9.3,-0.140,82.7,82.7,3.2,0.3,82.7,100.1,9.2,punto adelante de la componente
81,2.432,HIGH,toca_abajo,-1.8,-0.027,79.4,79.9,-0.1,1.6,79.9,100.1,1.0,punto adelante de la componente
82,2.462,HIGH,toca_abajo,-2.2,-0.032,79.9,80.0,0.4,0.4,80.0,100.1,1.3,punto adelante de la componente
83,2.492,HIGH,toca_abajo,-2.2,-0.032,79.9,80.0,0.4,0.4,80.0,100.1,1.3,punto adelante de la componente
84,2.523,HIGH,toca_abajo,1.4,0.021,78.7,78.7,-0.8,0.1,78.7,100.1,-2.2,punto adelante de la componente
85,2.553,HIGH,toca_abajo,0.6,0.010,78.4,78.5,-1.1,0.8,78.5,100.1,-2.7,punto adelante de la componente
86,2.583,HIGH,toca_abajo,0.6,0.010,78.4,78.5,-1.1,0.8,78.5,100.1,-2.7,punto adelante de la componente
87,2.613,HIGH,toca_abajo,-5.6,-0.083,79.9,78.8,0.4,-4.2,78.8,100.2,-2.0,punto adelante de la componente
88,2.643,HIGH,toca_abajo,-3.4,-0.051,77.8,77.5,-1.7,-1.5,77.5,100.1,-5.9,punto adelante de la componente
89,2.673,HIGH,toca_abajo,-11.1,-0.167,78.0,78.3,-1.5,1.1,78.3,100.1,-3.4,punto adelante de la componente
90,2.703,HIGH,toca_abajo,-11.1,-0.167,78.0,78.3,-1.5,1.1,78.3,100.1,-3.4,punto adelante de la componente
91,2.733,HIGH,toca_abajo,-13.4,-0.201,77.8,78.0,-1.7,0.4,78.0,100.1,-4.4,punto adelante de la componente
92,2.763,HIGH,toca_abajo,-17.8,-0.267,78.5,78.8,-1.0,1.0,78.8,100.2,-2.1,punto adelante de la componente
93,2.793,HIGH,toca_abajo,-17.8,-0.267,78.5,78.8,-1.0,1.0,78.8,100.2,-2.1,punto adelante de la componente
94,2.823,HIGH,toca_abajo,-20.6,-0.308,79.8,79.6,0.3,-0.5,79.6,100.1,0.3,punto adelante de la componente
95,2.853,HIGH,toca_abajo,-17.6,-0.264,76.6,76.5,-2.9,-0.4,76.5,100.1,-8.6,punto adelante de la componente
96,2.883,HIGH,toca_abajo,-17.6,-0.264,76.6,76.5,-2.9,-0.4,76.5,100.1,-8.6,punto adelante de la componente
97,2.913,HIGH,toca_abajo,-18.1,-0.272,74.0,73.9,-5.5,-0.5,73.9,100.1,-15.8,punto adelante de la componente
98,2.943,HIGH,toca_abajo,-19.0,-0.285,70.2,80.2,-9.3,33.4,80.2,99.4,1.9,punto adelante de la componente
99,2.973,HIGH,toca_abajo,-19.0,-0.285,70.2,80.2,-9.3,33.4,80.2,99.4,1.9,punto adelante de la componente
100,3.003,HIGH,toca_abajo,-24.0,-0.361,68.3,95.1,-11.2,61.1,95.1,99.8,37.6,punto adelante de la componente
101,3.033,HIGH,toca_abajo,-32.0,-0.480,80.7,99.3,1.2,53.1,99.3,100.1,44.8,punto adelante de la componente
102,3.063,HIGH,toca_abajo,-32.0,-0.480,80.7,99.3,1.2,53.1,99.3,100.1,44.8,punto adelante de la componente
103,3.093,HIGH,toca_abajo,-36.4,-0.546,92.9,98.2,13.4,20.6,98.2,100.1,43.2,punto adelante de la componente
104,3.123,HIGH,toca_abajo,-30.4,-0.456,94.6,96.1,15.1,6.0,96.1,100.4,40.3,punto adelante de la componente
105,3.153,HIGH,toca_abajo,-30.4,-0.456,94.6,96.1,15.1,6.0,96.1,100.4,40.3,punto adelante de la componente
106,3.183,HIGH,toca_abajo,-14.6,-0.219,92.6,86.6,13.1,-23.3,86.6,100.7,20.2,punto adelante de la componente
107,3.213,HIGH,toca_abajo,13.9,0.209,89.6,65.6,10.1,-59.3,65.6,100.5,-35.5,punto adelante de la componente
108,3.243,HIGH,toca_abajo,43.8,0.657,49.6,50.7,-29.9,4.3,50.7,100.2,-55.5,punto adelante de la componente
109,3.273,HIGH,toca_abajo,43.8,0.657,49.6,50.7,-29.9,4.3,50.7,100.2,-55.5,punto adelante de la componente
110,3.303,HIGH,toca_abajo,55.5,0.832,44.3,46.1,-35.2,7.0,46.1,100.2,-59.3,punto adelante de la componente
111,3.333,HIGH,toca_abajo,57.7,0.865,42.8,45.0,-36.7,8.7,45.0,100.2,-60.2,punto adelante de la componente
112,3.363,HIGH,toca_abajo,57.7,0.865,42.8,45.0,-36.7,8.7,45.0,100.2,-60.2,punto adelante de la componente
113,3.393,HIGH,toca_abajo,53.6,0.805,46.8,49.2,-32.7,9.5,49.2,100.2,-56.8,punto adelante de la componente
114,3.423,HIGH,toca_abajo,48.7,0.731,51.9,54.1,-27.6,8.7,54.1,100.2,-52.0,punto adelante de la componente
115,3.453,HIGH,toca_abajo,48.7,0.731,51.9,54.1,-27.6,8.7,54.1,100.2,-52.0,punto adelante de la componente
116,3.483,HIGH,toca_abajo,42.0,0.630,56.8,59.1,-22.7,9.0,59.1,100.1,-45.8,punto adelante de la componente
