source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
88,2.643,HIGH,toca_abajo,53.3,0.800,43.9,50.3,-35.6,23.7,50.3,100.1,-55.8,punto adelante de la componente
89,2.673,HIGH,toca_abajo,53.3,0.800,43.9,50.3,-35.6,23.7,50.3,100.1,-55.8,punto adelante de la componente
90,2.703,HIGH,toca_abajo,43.7,0.656,52.5,58.6,-27.0,22.8,58.6,100.1,-46.4,punto adelante de la componente
91,2.733,HIGH,toca_abajo,43.7,0.656,52.5,58.6,-27.0,22.8,58.6,100.1,-46.4,punto adelante de la componente
92,2.763,HIGH,toca_abajo,26.1,0.391,63.5,68.8,-16.0,20.2,68.8,100.1,-28.3,punto adelante de la componente
93,2.793,HIGH,toca_abajo,3.5,0.052,72.5,78.0,-7.0,21.1,78.0,100.1,-4.2,punto adelante de la componente
94,2.823,HIGH,toca_abajo,-26.6,-0.399,84.6,89.7,5.1,19.8,89.7,100.1,27.3,punto adelante de la componente
95,2.853,HIGH,toca_abajo,-26.6,-0.399,84.6,89.7,5.1,19.8,89.7,100.1,27.3,punto adelante de la componente
96,2.883,HIGH,toca_abajo,-45.9,-0.689,97.3,100.8,17.8,13.8,100.8,100.1,47.0,punto adelante de la componente
97,2.913,HIGH,toca_abajo,-52.4,-0.787,104.5,107.0,25.0,9.8,107.0,100.1,54.1,punto adelante de la componente
98,2.943,HIGH,toca_abajo,-52.4,-0.787,104.5,107.0,25.0,9.8,107.0,100.1,54.1,punto adelante de la componente
99,2.973,HIGH,toca_abajo,-44.5,-0.667,98.3,100.0,18.8,6.8,100.0,100.1,45.9,punto adelante de la componente
100,3.003,HIGH,toca_abajo,-35.0,-0.525,92.2,94.2,12.7,8.0,94.2,100.1,36.5,punto adelante de la componente
101,3.033,HIGH,toca_abajo,-13.8,-0.208,82.2,84.7,2.7,9.8,84.7,100.1,14.7,punto adelante de la componente
102,3.063,HIGH,toca_abajo,-13.8,-0.208,82.2,84.7,2.7,9.8,84.7,100.1,14.7,punto adelante de la componente
103,3.093,HIGH,toca_abajo,3.8,0.057,74.3,78.4,-5.2,15.9,78.4,100.1,-3.2,punto adelante de la componente
104,3.123,HIGH,toca_abajo,19.0,0.286,69.0,72.4,-10.5,13.6,72.4,100.1,-19.6,punto adelante de la componente
105,3.153,HIGH,toca_abajo,19.0,0.286,69.0,72.4,-10.5,13.6,72.4,100.1,-19.6,punto adelante de la componente
106,3.183,HIGH,toca_abajo,37.0,0.554,60.5,63.3,-19.0,10.9,63.3,100.1,-39.2,punto adelante de la componente
107,3.213,HIGH,toca_abajo,40.5,0.607,56.8,61.2,-22.7,16.8,61.2,100.1,-42.6,punto adelante de la componente
108,3.243,HIGH,toca_abajo,40.5,0.607,56.8,61.2,-22.7,16.8,61.2,100.1,-42.6,punto adelante de la componente
109,3.273,HIGH,toca_abajo,23.2,0.348,66.0,70.2,-13.5,16.5,70.2,100.1,-25.0,punto adelante de la componente
110,3.303,HIGH,toca_abajo,14.0,0.210,70.9,74.6,-8.6,14.5,74.6,100.1,-13.9,punto adelante de la componente
111,3.333,HIGH,toca_abajo,-0.1,-0.001,75.6,79.8,-3.9,16.4,79.8,100.1,1.0,punto adelante de la componente
112,3.363,HIGH,toca_abajo,-0.1,-0.001,75.6,79.8,-3.9,16.4,79.8,100.1,1.0,punto adelante de la componente
113,3.393,HIGH,toca_abajo,-22.0,-0.329,85.9,88.3,6.4,9.4,88.3,100.1,23.9,punto adelante de la componente
114,3.423,HIGH,toca_abajo,-34.7,-0.521,93.3,94.7,13.8,5.6,94.7,100.1,37.4,punto adelante de la componente
115,3.453,HIGH,toca_abajo,-34.7,-0.521,93.3,94.7,13.8,5.6,94.7,100.1,37.4,punto adelante de la componente
116,3.483,HIGH,toca_abajo,-39.2,-0.587,96.8,97.3,17.3,1.7,97.3,100.1,41.8,punto adelante de la componente
117,3.514,HIGH,toca_abajo,-39.2,-0.587,96.8,97.3,17.3,1.7,97.3,100.1,41.8,punto adelante de la componente
118,3.544,HIGH,toca_abajo,-38.8,-0.582,98.7,97.2,19.2,-5.9,97.2,100.1,41.7,punto adelante de la componente
119,3.574,HIGH,toca_abajo,-23.9,-0.358,90.5,89.3,11.0,-4.5,89.3,100.1,26.3,punto adelante de la componente
120,3.604,HIGH,toca_abajo,-23.9,-0.358,90.5,89.3,11.0,-4.5,89.3,100.1,26.3,punto adelante de la componente
121,3.634,HIGH,toca_abajo,-16.6,-0.249,87.5,86.4,8.0,-4.3,86.4,100.1,19.2,punto adelante de la componente
122,3.664,HIGH,toca_abajo,3.0,0.045,79.7,78.8,0.2,-3.5,78.8,100.1,-2.1,punto adelante de la componente
123,3.694,HIGH,toca_abajo,18.9,0.283,72.5,72.5,-7.0,0.2,72.5,100.1,-19.4,punto adelante de la componente
124,3.724,HIGH,toca_abajo,18.9,0.283,72.5,72.5,-7.0,0.2,72.5,100.1,-19.4,punto adelante de la componente
125,3.754,HIGH,toca_abajo,30.6,0.459,67.1,67.1,-12.4,-0.0,67.1,100.1,-31.9,punto adelante de la componente
126,3.784,HIGH,toca_abajo,33.8,0.506,64.6,65.3,-14.9,3.0,65.3,100.1,-35.5,punto adelante de la componente
127,3.814,HIGH,toca_abajo,33.8,0.506,64.6,65.3,-14.9,3.0,65.3,100.1,-35.5,punto adelante de la componente
128,3.844,HIGH,toca_abajo,15.2,0.228,72.3,73.7,-7.2,5.8,73.7,100.1,-16.2,punto adelante de la componente
129,3.874,HIGH,toca_abajo,4.0,0.059,78.6,78.1,-0.9,-1.8,78.1,100.1,-3.9,punto adelante de la componente
130,3.904,HIGH,toca_abajo,4.0,0.059,78.6,78.1,-0.9,-1.8,78.1,100.1,-3.9,punto adelante de la componente
131,3.934,HIGH,toca_abajo,-9.7,-0.146,83.5,83.1,4.0,-1.6,83.1,100.1,10.4,punto adelante de la componente
132,3.964,HIGH,toca_abajo,-20.5,-0.308,88.6,87.5,9.1,-4.4,87.5,100.1,22.0,punto adelante de la componente
133,3.994,HIGH,toca_abajo,-28.5,-0.428,92.9,91.3,13.4,-6.4,91.3,100.1,30.6,punto adelante de la componente
134,4.024,HIGH,toca_abajo,-28.5,-0.428,92.9,91.3,13.4,-6.4,91.3,100.1,30.6,punto adelante de la componente
135,4.054,HIGH,toca_abajo,-19.3,-0.289,89.7,87.0,10.2,-10.4,87.0,100.1,20.7,punto adelante de la componente
136,4.084,HIGH,toca_abajo,-11.7,-0.176,85.0,84.0,5.5,-4.0,84.0,100.1,12.8,punto adelante de la componente
137,4.114,HIGH,toca_abajo,-11.7,-0.176,85.0,84.0,5.5,-4.0,84.0,100.1,12.8,punto adelante de la componente
138,4.144,HIGH,toca_abajo,2.1,0.031,79.9,78.7,0.4,-4.9,78.7,100.1,-2.3,punto adelante de la componente
139,4.174,HIGH,toca_abajo,2.1,0.031,79.9,78.7,0.4,-4.9,78.7,100.1,-2.3,punto adelante de la componente
140,4.204,HIGH,toca_abajo,15.8,0.237,72.8,73.2,-6.7,1.6,73.2,100.1,-17.5,punto adelante de la componente
141,4.234,HIGH,toca_abajo,25.8,0.387,68.3,68.4,-11.2,0.4,68.4,100.1,-29.2,punto adelante de la componente
142,4.264,HIGH,toca_abajo,25.3,0.379,66.9,68.2,-12.6,5.4,68.2,100.1,-29.5,punto adelante de la componente
143,4.294,HIGH,toca_abajo,25.3,0.379,66.9,68.2,-12.6,5.4,68.2,100.1,-29.5,punto adelante de la componente
144,4.324,HIGH,toca_abajo,23.7,0.355,68.0,69.1,-11.5,4.5,69.1,100.1,-27.5,punto adelante de la componente
145,4.354,HIGH,toca_abajo,22.0,0.330,67.8,69.7,-11.7,7.3,69.7,100.1,-26.3,punto adelante de la componente
146,4.384,HIGH,toca_abajo,22.0,0.330,67.8,69.7,-11.7,7.3,69.7,100.1,-26.3,punto adelante de la componente
147,4.414,HIGH,toca_abajo,8.4,0.126,74.5,75.5,-5.0,4.0,75.5,100.1,-11.4,punto adelante de la componente
148,4.444,HIGH,toca_abajo,-1.3,-0.020,77.8,79.5,-1.7,6.7,79.5,100.1,-0.0,punto adelante de la componente
149,4.474,HIGH,toca_abajo,-1.3,-0.020,77.8,79.5,-1.7,6.7,79.5,100.1,-0.0,punto adelante de la componente
150,4.505,HIGH,toca_abajo,-15.5,-0.233,84.7,85.1,5.2,1.6,85.1,100.1,15.7,punto adelante de la componente
151,4.535,HIGH,toca_abajo,-28.0,-0.420,90.9,90.9,11.4,-0.3,90.9,100.1,29.7,punto adelante de la componente
152,4.565,HIGH,toca_abajo,-28.0,-0.420,90.9,90.9,11.4,-0.3,90.9,100.1,29.7,punto adelante de la componente
153,4.595,HIGH,toca_abajo,-32.0,-0.480,94.0,92.8,14.5,-4.5,92.8,100.1,33.7,punto adelante de la componente
154,4.625,HIGH,toca_abajo,-24.7,-0.370,90.4,88.8,10.9,-6.4,88.8,100.1,25.0,punto adelante de la componente
155,4.655,HIGH,toca_abajo,-14.9,-0.223,85.2,84.4,5.7,-3.1,84.4,100.1,13.7,punto adelante de la componente
156,4.685,HIGH,toca_abajo,-14.9,-0.223,85.2,84.4,5.7,-3.1,84.4,100.1,13.7,punto adelante de la componente
157,4.715,HIGH,toca_abajo,-2.7,-0.041,79.5,79.7,-0.0,0.9,79.7,100.1,0.5,punto adelante de la componente
158,4.745,HIGH,toca_abajo,12.0,0.180,73.0,73.7,-6.5,2.7,73.7,100.1,-16.3,punto adelante de la componente
159,4.775,HIGH,toca_abajo,12.0,0.180,73.0,73.7,-6.5,2.7,73.7,100.1,-16.3,punto adelante de la componente
160,4.805,HIGH,toca_abajo,23.0,0.345,67.4,68.9,-12.1,5.7,68.9,100.1,-28.1,punto adelante de la componente
161,4.835,HIGH,toca_abajo,27.3,0.409,64.4,66.3,-15.1,7.3,66.3,100.1,-33.7,punto adelante de la componente
162,4.865,HIGH,toca_abajo,27.3,0.409,64.4,66.3,-15.1,7.3,66.3,100.1,-33.7,punto adelante de la componente
163,4.895,HIGH,toca_abajo,25.4,0.381,64.5,67.3,-15.0,11.0,67.3,100.1,-31.5,punto adelante de la componente
164,4.925,HIGH,toca_abajo,8.2,0.124,72.1,74.6,-7.4,9.9,74.6,100.1,-13.8,punto adelante de la componente
165,4.955,HIGH,toca_abajo,8.2,0.124,72.1,74.6,-7.4,9.9,74.6,100.1,-13.8,punto adelante de la componente
166,4.985,HIGH,toca_abajo,-2.0,-0.030,76.6,78.4,-2.9,7.1,78.4,100.1,-3.1,punto adelante de la componente
167,5.015,HIGH,toca_abajo,-16.7,-0.251,82.5,84.4,3.0,7.5,84.4,100.1,14.0,punto adelante de la componente
168,5.045,HIGH,toca_abajo,-29.1,-0.437,89.1,90.4,9.6,5.0,90.4,100.1,28.6,punto adelante de la componente
169,5.075,HIGH,toca_abajo,-29.1,-0.437,89.1,90.4,9.6,5.0,90.4,100.1,28.6,punto adelante de la componente
170,5.105,HIGH,toca_abajo,-28.1,-0.421,88.7,89.5,9.2,3.3,89.5,100.1,26.8,punto adelante de la componente
171,5.135,HIGH,toca_abajo,-28.1,-0.421,88.7,89.5,9.2,3.3,89.5,100.1,26.8,punto adelante de la componente
172,5.165,HIGH,toca_abajo,-22.1,-0.332,85.7,86.9,6.2,4.6,86.9,100.1,20.3,punto adelante de la componente
173,5.195,HIGH,toca_abajo,-11.8,-0.178,80.8,82.3,1.3,5.9,82.3,100.1,8.0,punto adelante de la componente
174,5.225,HIGH,toca_abajo,-11.8,-0.178,80.8,82.3,1.3,5.9,82.3,100.1,8.0,punto adelante de la componente
175,5.255,HIGH,toca_abajo,-4.5,-0.068,76.8,79.6,-2.7,10.8,79.6,100.1,0.2,punto adelante de la componente
176,5.285,HIGH,toca_abajo,4.4,0.066,72.8,75.8,-6.7,11.5,75.8,100.1,-10.7,punto adelante de la componente
177,5.315,HIGH,toca_abajo,10.2,0.152,70.1,73.2,-9.4,12.0,73.2,100.1,-17.7,punto adelante de la componente
178,5.345,HIGH,toca_abajo,10.2,0.152,70.1,73.2,-9.4,12.0,73.2,100.1,-17.7,punto adelante de la componente
179,5.375,HIGH,toca_abajo,12.5,0.187,68.5,72.2,-11.0,14.0,72.2,100.1,-20.3,punto adelante de la componente
180,5.405,HIGH,toca_abajo,10.2,0.152,68.8,73.3,-10.7,17.3,73.3,100.1,-17.4,punto adelante de la componente
181,5.435,HIGH,toca_abajo,10.2,0.152,68.8,73.3,-10.7,17.3,73.3,100.1,-17.4,punto adelante de la componente
182,5.465,HIGH,toca_abajo,-2.1,-0.031,73.5,78.3,-6.0,18.4,78.3,100.1,-3.4,punto adelante de la componente
183,5.495,HIGH,toca_abajo,-12.4,-0.187,77.7,82.7,-1.8,18.8,82.7,100.1,9.0,punto adelante de la componente
184,5.526,HIGH,toca_abajo,-12.4,-0.187,77.7,82.7,-1.8,18.8,82.7,100.1,9.0,punto adelante de la componente
185,5.556,HIGH,toca_abajo,-24.0,-0.360,83.0,88.0,3.5,19.0,88.0,100.1,23.1,punto adelante de la componente
186,5.586,HIGH,toca_abajo,-36.2,-0.543,90.5,93.4,11.0,11.1,93.4,100.1,34.9,punto adelante de la componente
187,5.616,HIGH,toca_abajo,-36.2,-0.543,90.5,93.4,11.0,11.1,93.4,100.1,34.9,punto adelante de la componente
188,5.646,HIGH,toca_abajo,-37.6,-0.565,92.5,93.4,13.0,3.7,93.4,100.0,34.9,punto adelante de la componente
189,5.676,HIGH,toca_abajo,-32.7,-0.490,88.8,90.7,9.3,7.6,90.7,100.1,29.4,punto adelante de la componente
190,5.706,HIGH,toca_abajo,-23.2,-0.348,83.4,86.7,3.9,12.9,86.7,100.1,19.9,punto adelante de la componente
191,5.736,HIGH,toca_abajo,-7.8,-0.117,76.3,80.8,-3.2,17.3,80.8,100.1,3.8,punto adelante de la componente
192,5.766,HIGH,toca_abajo,-7.8,-0.117,76.3,80.8,-3.2,17.3,80.8,100.1,3.8,punto adelante de la componente
193,5.796,HIGH,toca_abajo,8.6,0.129,69.0,75.0,-10.5,22.5,75.0,100.1,-12.9,punto adelante de la componente
194,5.826,HIGH,toca_abajo,18.1,0.271,65.5,71.5,-14.0,22.5,71.5,100.1,-21.9,punto adelante de la componente
195,5.856,HIGH,toca_abajo,28.7,0.431,60.1,66.6,-19.4,24.1,66.6,100.1,-33.0,punto adelante de la componente
196,5.886,HIGH,toca_abajo,32.8,0.491,57.5,64.3,-22.0,25.3,64.3,100.1,-37.4,punto adelante de la componente
197,5.916,HIGH,toca_abajo,32.8,0.491,57.5,64.3,-22.0,25.3,64.3,100.1,-37.4,punto adelante de la componente
198,5.946,HIGH,toca_abajo,27.9,0.418,59.6,67.3,-19.9,28.0,67.3,100.1,-31.6,punto adelante de la componente
