source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
901,27.057,HIGH,toca_abajo,21.8,0.327,40.9,55.9,-38.6,46.3,55.9,99.8,-49.5,punto adelante de la componente
902,27.087,HIGH,toca_abajo,28.3,0.425,37.7,52.2,-41.8,45.1,52.2,99.8,-53.6,punto adelante de la componente
903,27.117,HIGH,toca_abajo,32.3,0.485,35.8,49.8,-43.7,44.4,49.8,99.8,-55.8,punto adelante de la componente
904,27.147,HIGH,toca_abajo,32.3,0.485,35.8,49.8,-43.7,44.4,49.8,99.8,-55.8,punto adelante de la componente
905,27.177,HIGH,toca_abajo,36.6,0.549,32.7,47.0,-46.8,44.9,47.0,99.8,-58.2,punto adelante de la componente
906,27.207,HIGH,toca_abajo,38.9,0.583,30.6,45.1,-48.9,45.4,45.1,99.8,-59.6,punto adelante de la componente
907,27.237,HIGH,toca_abajo,42.3,0.634,28.7,42.4,-50.8,43.9,42.4,99.8,-61.4,punto adelante de la componente
908,27.267,HIGH,toca_abajo,42.3,0.634,28.7,42.4,-50.8,43.9,42.4,99.8,-61.4,punto adelante de la componente
909,27.297,HIGH,toca_abajo,43.4,0.651,23.8,39.3,-55.7,47.7,39.3,99.8,-63.3,punto adelante de la componente
910,27.327,HIGH,toca_abajo,42.5,0.638,29.9,42.9,-49.6,42.2,42.9,99.8,-61.1,punto adelante de la componente
911,27.357,HIGH,toca_abajo,41.9,0.628,32.8,44.6,-46.7,39.5,44.6,99.9,-60.0,punto adelante de la componente
912,27.387,HIGH,toca_abajo,41.9,0.628,32.8,44.6,-46.7,39.5,44.6,99.9,-60.0,punto adelante de la componente
913,27.417,HIGH,toca_abajo,41.1,0.617,34.7,46.4,-44.8,39.4,46.4,100.0,-58.8,punto adelante de la componente
914,27.447,HIGH,toca_abajo,40.1,0.602,36.9,48.2,-42.6,38.2,48.2,100.0,-57.5,punto adelante de la componente
915,27.477,HIGH,toca_abajo,40.1,0.602,36.9,48.2,-42.6,38.2,48.2,100.0,-57.5,punto adelante de la componente
916,27.508,HIGH,toca_abajo,34.4,0.516,41.4,55.4,-38.1,44.5,55.4,100.2,-50.6,punto adelante de la componente
917,27.538,HIGH,toca_abajo,29.0,0.436,44.6,61.4,-34.9,49.8,61.4,100.1,-42.3,punto adelante de la componente
918,27.568,HIGH,toca_abajo,29.0,0.436,44.6,61.4,-34.9,49.8,61.4,100.1,-42.3,punto adelante de la componente
919,27.598,HIGH,toca_abajo,23.7,0.355,46.9,65.9,-32.6,53.1,65.9,100.1,-34.4,punto adelante de la componente
920,27.628,HIGH,toca_abajo,23.6,0.354,48.4,66.1,-31.1,51.1,66.1,100.1,-34.0,punto adelante de la componente
921,27.658,HIGH,toca_abajo,20.6,0.309,49.7,68.1,-29.8,52.0,68.1,100.1,-29.9,punto adelante de la componente
922,27.688,HIGH,toca_abajo,20.6,0.309,49.7,68.1,-29.8,52.0,68.1,100.1,-29.9,punto adelante de la componente
923,27.718,HIGH,toca_abajo,18.5,0.277,52.0,69.4,-27.5,50.2,69.4,100.1,-27.0,punto adelante de la componente
924,27.748,HIGH,toca_abajo,19.0,0.286,52.4,69.2,-27.1,49.3,69.2,100.1,-27.4,punto adelante de la componente
925,27.778,HIGH,toca_abajo,19.1,0.287,53.3,69.1,-26.2,47.5,69.1,100.1,-27.6,punto adelante de la componente
926,27.808,HIGH,toca_abajo,19.1,0.287,53.3,69.1,-26.2,47.5,69.1,100.1,-27.6,punto adelante de la componente
927,27.838,HIGH,toca_abajo,22.7,0.341,52.4,67.4,-27.1,46.1,67.4,100.1,-31.3,punto adelante de la componente
928,27.868,HIGH,toca_abajo,21.6,0.324,54.0,68.0,-25.5,44.1,68.0,100.1,-30.0,punto adelante de la componente
