source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
47,1.411,HIGH,toca_abajo,-20.6,-0.309,85.3,86.9,5.8,6.2,86.9,100.1,20.4,punto adelante de la componente
48,1.441,HIGH,toca_abajo,-20.6,-0.309,85.3,86.9,5.8,6.2,86.9,100.1,20.4,punto adelante de la componente
49,1.471,HIGH,toca_abajo,-15.6,-0.234,83.4,84.8,3.9,5.4,84.8,100.1,14.8,punto adelante de la componente
50,1.502,HIGH,toca_abajo,-12.1,-0.182,81.5,83.3,2.0,6.9,83.3,100.1,10.8,punto adelante de la componente
51,1.532,HIGH,toca_abajo,-13.1,-0.197,82.4,83.9,2.9,6.0,83.9,100.1,12.5,punto adelante de la componente
52,1.562,HIGH,toca_abajo,-13.1,-0.197,82.4,83.9,2.9,6.0,83.9,100.1,12.5,punto adelante de la componente
53,1.592,HIGH,toca_abajo,-10.4,-0.155,81.2,82.6,1.7,5.5,82.6,100.1,8.9,punto adelante de la componente
54,1.622,HIGH,toca_abajo,-10.4,-0.155,81.2,82.6,1.7,5.5,82.6,100.1,8.9,punto adelante de la componente
55,1.652,HIGH,toca_abajo,-13.3,-0.200,82.6,84.0,3.1,5.3,84.0,100.1,12.7,punto adelante de la componente
56,1.682,HIGH,toca_abajo,-11.8,-0.177,82.1,83.4,2.6,4.8,83.4,100.1,11.0,punto adelante de la componente
57,1.712,HIGH,toca_abajo,-14.0,-0.210,83.2,84.3,3.7,4.2,84.3,100.1,13.6,punto adelante de la componente
58,1.742,HIGH,toca_abajo,-8.9,-0.134,81.6,82.4,2.1,2.8,82.4,100.1,8.2,punto adelante de la componente
59,1.772,HIGH,toca_abajo,-8.9,-0.134,81.6,82.4,2.1,2.8,82.4,100.1,8.2,punto adelante de la componente
60,1.802,HIGH,toca_abajo,-6.2,-0.092,80.0,81.2,0.5,4.5,81.2,100.1,4.8,punto adelante de la componente
61,1.832,HIGH,toca_abajo,-8.9,-0.133,81.5,82.3,2.0,3.0,82.3,100.1,7.9,punto adelante de la componente
62,1.862,HIGH,toca_abajo,-8.9,-0.133,81.5,82.3,2.0,3.0,82.3,100.1,7.9,punto adelante de la componente
63,1.892,HIGH,toca_abajo,-8.7,-0.131,81.2,82.3,1.7,4.0,82.3,100.1,7.9,punto adelante de la componente
64,1.922,HIGH,toca_abajo,-12.1,-0.182,83.2,83.8,3.7,2.5,83.8,100.1,12.2,punto adelante de la componente
65,1.952,HIGH,toca_abajo,-12.1,-0.182,83.2,83.8,3.7,2.5,83.8,100.1,12.2,punto adelante de la componente
66,1.982,HIGH,toca_abajo,-4.8,-0.072,80.4,80.5,0.9,0.6,80.5,100.1,3.0,punto adelante de la componente
67,2.012,HIGH,toca_abajo,-5.2,-0.077,78.5,79.4,-1.0,3.4,79.4,100.1,-0.3,punto adelante de la componente
68,2.042,HIGH,toca_abajo,-6.4,-0.096,78.6,79.1,-0.9,1.9,79.1,100.1,-1.2,punto adelante de la componente
69,2.072,HIGH,toca_abajo,-6.4,-0.096,78.6,79.1,-0.9,1.9,79.1,100.1,-1.2,punto adelante de la componente
70,2.102,HIGH,toca_abajo,-11.0,-0.166,79.1,80.0,-0.4,3.4,80.0,100.1,1.4,punto adelante de la componente
71,2.132,HIGH,toca_abajo,-15.6,-0.234,80.2,80.6,0.7,1.5,80.6,100.1,3.3,punto adelante de la componente
72,2.162,HIGH,toca_abajo,-15.6,-0.234,80.2,80.6,0.7,1.5,80.6,100.1,3.3,punto adelante de la componente
73,2.192,HIGH,toca_abajo,-19.7,-0.296,80.6,81.0,1.1,1.4,81.0,100.1,4.2,punto adelante de la componente
74,2.222,HIGH,toca_abajo,-23.1,-0.347,79.4,79.5,-0.1,0.6,79.5,100.1,0.0,punto adelante de la componente
75,2.252,HIGH,toca_abajo,-23.1,-0.347,79.4,79.5,-0.1,0.6,79.5,100.1,0.0,punto adelante de la componente
76,2.282,HIGH,toca_abajo,-18.1,-0.271,77.3,82.9,-2.2,20.7,82.9,99.8,9.5,punto adelante de la componente
77,2.312,HIGH,toca_abajo,-18.9,-0.284,76.6,93.9,-2.9,49.1,93.9,99.6,35.2,punto adelante de la componente
78,2.342,HIGH,toca_abajo,-16.1,-0.241,76.2,97.7,-3.3,55.4,97.7,99.8,42.0,punto adelante de la componente
79,2.372,HIGH,toca_abajo,-16.1,-0.241,76.2,97.7,-3.3,55.4,97.7,99.8,42.0,punto adelante de la componente
80,2.402,HIGH,toca_abajo,-11.7,-0.176,75.5,92.9,-4.0,49.5,92.9,99.7,33.5,punto adelante de la componente
81,2.432,HIGH,toca_abajo,-11.7,-0.176,77.6,94.2,-1.9,48.1,94.2,99.7,35.9,punto adelante de la componente
82,2.462,HIGH,toca_abajo,-11.7,-0.176,77.6,94.2,-1.9,48.1,94.2,99.7,35.9,punto adelante de la componente
83,2.492,HIGH,toca_abajo,-5.7,-0.086,73.8,93.5,-5.7,52.5,93.5,99.5,34.3,punto adelante de la componente
84,2.523,HIGH,toca_abajo,-0.2,-0.003,75.0,87.7,-4.5,39.6,87.7,99.2,21.6,punto adelante de la componente
85,2.553,HIGH,toca_abajo,-1.0,-0.014,82.4,80.2,2.9,-8.9,80.2,99.9,2.1,punto adelante de la componente
86,2.583,HIGH,toca_abajo,-1.0,-0.014,82.4,80.2,2.9,-8.9,80.2,99.9,2.1,punto adelante de la componente
87,2.613,HIGH,toca_abajo,2.6,0.039,81.4,79.3,1.9,-8.1,79.3,100.0,-0.5,punto adelante de la componente
88,2.643,HIGH,toca_abajo,5.2,0.079,54.4,54.6,-25.1,1.2,54.6,100.5,-51.9,punto adelante de la componente
89,2.673,HIGH,toca_abajo,10.1,0.152,53.4,71.6,-26.1,51.8,71.6,100.3,-21.8,punto adelante de la componente
90,2.703,HIGH,toca_abajo,10.1,0.152,53.4,71.6,-26.1,51.8,71.6,100.3,-21.8,punto adelante de la componente
91,2.733,HIGH,toca_abajo,10.0,0.150,74.6,75.2,-4.9,2.3,75.2,100.1,-12.3,punto adelante de la componente
92,2.763,HIGH,toca_abajo,9.6,0.145,74.6,75.2,-4.9,2.3,75.2,100.1,-12.3,punto adelante de la componente
93,2.793,HIGH,toca_abajo,9.6,0.145,74.6,75.2,-4.9,2.3,75.2,100.1,-12.3,punto adelante de la componente
94,2.823,HIGH,toca_abajo,6.2,0.092,75.8,76.5,-3.7,2.8,76.5,100.1,-8.5,punto adelante de la componente
95,2.853,HIGH,toca_abajo,-4.4,-0.065,80.7,80.9,1.2,0.7,80.9,100.1,4.1,punto adelante de la componente
96,2.883,HIGH,toca_abajo,-1.1,-0.016,79.0,79.4,-0.5,1.6,79.4,100.1,-0.3,punto adelante de la componente
97,2.913,HIGH,toca_abajo,-1.1,-0.016,79.0,79.4,-0.5,1.6,79.4,100.1,-0.3,punto adelante de la componente
98,2.943,HIGH,toca_abajo,-7.5,-0.113,82.2,82.1,2.7,-0.6,82.1,100.1,7.4,punto adelante de la componente
99,2.973,HIGH,toca_abajo,-6.7,-0.101,81.9,81.7,2.4,-0.5,81.7,100.1,6.4,punto adelante de la componente
100,3.003,HIGH,toca_abajo,-9.9,-0.148,83.0,82.8,3.5,-0.9,82.8,100.1,9.5,punto adelante de la componente
101,3.033,HIGH,toca_abajo,-9.9,-0.148,83.0,82.8,3.5,-0.9,82.8,100.1,9.5,punto adelante de la componente
102,3.063,HIGH,toca_abajo,-20.8,-0.313,88.4,88.0,8.9,-1.6,88.0,100.1,23.0,punto adelante de la componente
103,3.093,HIGH,toca_abajo,-14.2,-0.213,85.7,84.7,6.2,-3.8,84.7,100.1,14.7,punto adelante de la componente
104,3.123,HIGH,toca_abajo,-14.2,-0.213,85.7,84.7,6.2,-3.8,84.7,100.1,14.7,punto adelante de la componente
105,3.153,HIGH,toca_abajo,-17.2,-0.257,87.0,86.2,7.5,-3.0,86.2,100.1,18.6,punto adelante de la componente
106,3.183,HIGH,toca_abajo,-15.6,-0.234,86.4,85.4,6.9,-3.9,85.4,100.1,16.6,punto adelante de la componente
107,3.213,HIGH,toca_abajo,-20.1,-0.301,88.1,87.5,8.6,-2.4,87.5,100.1,21.8,punto adelante de la componente
108,3.243,HIGH,toca_abajo,-20.1,-0.301,88.1,87.5,8.6,-2.4,87.5,100.1,21.8,punto adelante de la componente
109,3.273,HIGH,toca_abajo,-21.3,-0.320,89.8,88.1,10.3,-6.9,88.1,100.1,23.3,punto adelante de la componente
110,3.303,HIGH,toca_abajo,-12.2,-0.183,85.3,84.1,5.8,-5.0,84.1,100.1,12.9,punto adelante de la componente
111,3.333,HIGH,toca_abajo,-12.2,-0.183,85.3,84.1,5.8,-5.0,84.1,100.1,12.9,punto adelante de la componente
112,3.363,HIGH,toca_abajo,-12.4,-0.186,85.5,84.2,6.0,-4.8,84.2,100.1,13.4,punto adelante de la componente
113,3.393,HIGH,toca_abajo,-9.2,-0.138,84.1,83.0,4.6,-4.5,83.0,100.1,9.9,punto adelante de la componente
114,3.423,HIGH,toca_abajo,-10.2,-0.153,84.3,83.2,4.8,-4.2,83.2,100.1,10.6,punto adelante de la componente
115,3.453,HIGH,toca_abajo,-10.2,-0.153,84.3,83.2,4.8,-4.2,83.2,100.1,10.6,punto adelante de la componente
116,3.483,HIGH,toca_abajo,-11.3,-0.170,85.4,83.8,5.9,-6.2,83.8,100.1,12.1,punto adelante de la componente
117,3.514,HIGH,toca_abajo,-6.9,-0.103,83.2,82.1,3.7,-4.4,82.1,100.1,7.5,punto adelante de la componente
118,3.544,HIGH,toca_abajo,-0.7,-0.010,81.0,79.6,1.5,-5.6,79.6,100.1,0.3,punto adelante de la componente
119,3.574,HIGH,toca_abajo,-0.7,-0.010,81.0,79.6,1.5,-5.6,79.6,100.1,0.3,punto adelante de la componente
120,3.604,HIGH,toca_abajo,4.3,0.064,78.6,77.6,-0.9,-4.0,77.6,100.1,-5.5,punto adelante de la componente
121,3.634,HIGH,toca_abajo,3.9,0.059,78.1,77.5,-1.4,-2.4,77.5,100.1,-5.7,punto adelante de la componente
122,3.664,HIGH,toca_abajo,3.9,0.059,78.1,77.5,-1.4,-2.4,77.5,100.1,-5.7,punto adelante de la componente
123,3.694,HIGH,toca_abajo,1.8,0.027,79.6,78.4,0.1,-4.7,78.4,100.1,-3.1,punto adelante de la componente
124,3.724,HIGH,toca_abajo,2.2,0.032,79.2,78.3,-0.3,-3.5,78.3,100.1,-3.5,punto adelante de la componente
125,3.754,HIGH,toca_abajo,8.6,0.128,76.5,75.4,-3.0,-4.3,75.4,100.1,-11.7,punto adelante de la componente
126,3.784,HIGH,toca_abajo,8.6,0.128,76.5,75.4,-3.0,-4.3,75.4,100.1,-11.7,punto adelante de la componente
127,3.814,MEDIUM,toca_abajo,20.7,0.310,72.5,71.8,-7.0,-2.9,71.8,100.1,-21.2,punto adelante de la componente
128,3.844,MEDIUM,toca_abajo,5.2,0.077,69.0,68.6,-10.5,-1.7,68.6,103.1,-32.8,punto adelante de la componente
129,3.874,MEDIUM,toca_abajo,5.2,0.077,69.0,68.6,-10.5,-1.7,68.6,103.1,-32.8,punto adelante de la componente
130,3.904,SIN_CERCA,salto_grande,-55.1,-0.600,,158.0,,,158.0,78.4,62.1,componente visible arriba
131,3.934,SIN_CERCA,continuidad,-39.8,-0.600,,157.8,,,157.8,77.2,61.4,componente visible arriba
132,3.964,SIN_CERCA,continuidad,-39.8,-0.600,,157.8,,,157.8,77.2,61.4,componente visible arriba
133,3.994,SIN_CERCA,continuidad,-15.0,-0.600,,155.8,,,155.8,78.7,61.6,componente visible arriba
