source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
50,1.502,SIN_CERCA,continuidad,-29.7,-0.600,,145.0,,,145.0,79.3,58.2,componente visible arriba
51,1.532,SIN_CERCA,continuidad,-31.5,-0.472,,141.6,,,141.6,79.4,56.9,componente visible arriba
52,1.562,SIN_CERCA,continuidad,-32.2,-0.483,,137.7,,,137.7,79.5,55.1,componente visible arriba
53,1.592,SIN_CERCA,continuidad,-32.1,-0.481,,137.7,,,137.7,79.5,55.1,componente visible arriba
54,1.622,SIN_CERCA,continuidad,-30.7,-0.461,,140.8,,,140.8,79.4,56.5,componente visible arriba
55,1.652,SIN_CERCA,continuidad,-28.7,-0.430,,144.3,,,144.3,79.3,57.9,componente visible arriba
56,1.682,MEDIUM,toca_abajo,-20.4,-0.306,0.1,38.9,-79.4,68.6,38.9,98.9,-62.5,punto adelante de la componente
57,1.712,MEDIUM,toca_abajo,-20.4,-0.305,0.1,38.9,-79.4,68.6,38.9,98.9,-62.5,punto adelante de la componente
58,1.742,MEDIUM,toca_abajo,-15.9,-0.238,1.1,39.0,-78.4,66.9,39.0,99.0,-62.6,punto adelante de la componente
59,1.772,MEDIUM,toca_abajo,-1.0,-0.015,2.7,38.6,-76.8,67.0,38.6,99.3,-63.1,punto adelante de la componente
60,1.802,HIGH,toca_abajo,21.0,0.315,4.8,39.9,-74.7,67.1,39.9,99.5,-62.6,punto adelante de la componente
61,1.832,HIGH,toca_abajo,21.0,0.315,4.8,39.9,-74.7,67.1,39.9,99.5,-62.6,punto adelante de la componente
62,1.862,HIGH,toca_abajo,42.1,0.631,6.2,76.4,-73.3,78.2,76.4,99.6,-8.6,punto adelante de la componente
63,1.892,MEDIUM,toca_abajo,49.7,0.746,8.2,75.8,-71.3,77.9,75.8,99.9,-10.5,punto adelante de la componente
64,1.922,MEDIUM,toca_abajo,49.8,0.747,8.2,75.7,-71.3,77.9,75.7,99.9,-10.8,punto adelante de la componente
65,1.952,HIGH,toca_abajo,50.4,0.756,7.7,75.1,-71.8,77.7,75.1,99.5,-12.1,punto adelante de la componente
66,1.982,HIGH,toca_abajo,51.2,0.768,9.5,45.2,-70.0,67.4,45.2,99.6,-59.2,punto adelante de la componente
67,2.012,HIGH,toca_abajo,51.2,0.768,9.5,45.2,-70.0,67.4,45.2,99.6,-59.2,punto adelante de la componente
