# nota=pista, ruedas abajo, CON los dos fixes, 2026-08-22
00,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2651011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2656011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2661011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2666011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2671011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2676011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2681011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,39,0,39,1,0,0,0,210,0,210,0,0,0,0,12,0,12,1,0,0,0,269,0,269,0,0,0,0,0
2686011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,50,0,50,1,0,0,0,269,0,269,0,0,0,0,16,0,16,1,0,0,0,349,0,349,0,0,0,0,0
2691011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,50,0,50,1,0,0,0,269,0,269,0,0,0,0,16,0,16,1,0,0,0,349,0,349,0,0,0,0,0
2696011,5000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,50,0,50,1,0,0,0,269,0,269,0,0,0,0,16,0,16,1,0,0,0,349,0,349,0,0,0,0,0
